user_id,item_id,predicted_rating
172,259,29.570068
173,160,33.864532
173,163,29.389664
173,122,29.158813
173,301,27.637497
173,30,26.608948
174,165,41.45076
174,289,39.3385
174,73,36.159897
174,389,32.02707
174,176,29.569092
175,245,31.624222
175,385,31.559814
175,140,30.001831
175,198,29.473557
175,186,29.107788
176,7,45.81996
176,45,43.260513
176,356,42.39084
176,166,38.08928
176,424,34.419052
177,86,50.863525
177,26,34.65381
177,293,29.243286
177,393,25.968613
177,126,25.529175
178,114,49.117386
178,414,42.265045
178,270,38.12091
178,223,36.244278
178,450,35.64012
179,402,44.150803
179,289,40.82982
179,238,37.488403
179,196,32.58847
179,52,29.932144
180,219,46.369736
180,140,36.89911
180,440,34.393066
180,233,33.63852
180,282,31.097778
181,389,38.971863
181,345,34.085358
181,478,33.35956
181,79,31.973083
181,46,29.27948
182,258,50.95543
182,288,49.153503
182,434,45.718826
182,349,39.504166
182,251,34.82022
183,262,38.07782
183,477,34.797363
183,423,26.204712
183,140,24.98999
183,52,24.484879
184,161,31.285248
184,473,30.154236
184,262,28.983551
184,95,28.680313
184,336,26.722641
185,482,32.483765
185,78,29.83139
185,225,27.768982
185,361,22.114777
185,324,20.917725
186,113,30.92157
186,77,30.167831
186,147,29.74414
186,390,27.05307
186,422,26.35521
187,130,33.627075
187,393,32.25612
187,194,31.764114
187,293,28.761292
187,94,25.6734
188,28,47.6821
188,255,38.51091
188,21,37.765717
188,356,37.27368
188,361,36.3403
189,336,30.335007
189,440,28.737762
189,414,27.45105
189,360,27.190231
189,415,24.42627
190,153,35.603165
190,245,32.8647
190,462,31.169876
190,314,31.01854
190,441,29.991776
191,414,41.832916
191,300,40.629898
191,167,40.40245
191,391,32.84143
191,39,31.211823
192,53,53.60472
192,289,44.60666
192,286,40.633728
192,345,34.313736
192,194,32.686325
193,126,40.631866
193,84,39.710022
193,329,35.66638
193,47,34.402924
193,72,33.149963
194,394,43.96823
194,405,38.573578
194,381,33.941742
194,5,29.599731
194,339,28.56137
195,477,42.869293
195,339,39.361206
195,371,39.358704
195,58,36.37349
195,131,36.106033
196,329,30.8909
196,150,29.912354
196,222,29.793121
196,257,29.408752
196,143,28.730911
197,15,43.744003
197,386,40.310898
197,214,39.560516
197,3,36.18608
197,244,29.922272
198,477,33.956573
198,354,28.581757
198,346,26.63002
198,439,26.262604
198,462,23.6548
199,465,45.2753
199,401,37.539597
199,402,35.96591
199,372,31.147507
199,479,30.679977
200,180,52.57733
200,57,35.75215
200,321,35.44835
200,17,33.93567
200,254,31.093384
201,244,30.905075
201,331,30.096817
201,214,29.374634
201,212,29.11972
201,7,28.336945
202,120,38.69255
202,159,35.18988
202,466,31.535934
202,327,30.069244
202,96,25.993073
203,13,35.047333
203,73,34.216095
203,225,32.735764
203,213,31.939087
203,315,29.963058
204,255,29.15123
204,13,29.105026
204,401,28.307068
204,304,27.776459
204,250,26.477798
205,47,43.361465
205,266,31.784698
205,205,31.37239
205,444,30.934708
205,263,30.531494
206,265,47.016235
206,364,45.06813
206,260,43.069763
206,66,37.00154
206,180,33.787262
207,160,65.40938
207,39,30.046616
207,80,29.57486
207,57,27.055817
207,302,25.270386
208,191,51.848328
208,130,41.96997
208,295,37.34575
208,56,35.757996
208,170,34.746094
209,303,36.38185
209,480,33.093506
209,74,29.419037
209,349,28.785095
209,140,27.660034
210,222,28.817474
210,475,26.430817
210,412,25.599777
210,437,24.69722
210,411,24.113083
211,218,38.80838
211,331,29.907806
211,419,29.89244
211,329,27.76474
211,233,27.638733
212,352,39.91571
212,424,30.564606
212,487,28.083908
212,137,23.26181
212,117,23.246078
213,15,29.333862
213,480,26.096191
213,255,25.026917
213,166,25.008453
213,9,24.358582
214,225,35.078613
214,19,34.43535
214,255,33.820435
214,120,30.943344
214,443,30.823288
215,430,33.700256
215,78,31.618195
215,159,30.153107
215,1,27.364685
215,318,24.420746
216,390,42.773407
216,233,32.00479
216,50,30.510925
216,47,29.698364
216,441,28.516968
217,214,37.268234
217,348,30.221497
217,420,29.589874
217,49,29.117966
217,204,28.482605
218,371,42.29605
218,86,41.556885
218,331,41.187836
218,108,35.92952
218,316,35.293198
219,327,42.534973
219,77,37.89212
219,111,36.574234
219,240,33.52597
219,415,32.4169
220,238,47.308975
220,240,36.54184
220,366,32.09549
220,172,31.445038
220,32,29.762802
221,259,46.506058
221,233,40.264557
221,339,33.634842
221,128,31.283356
221,10,31.068848
222,329,33.706146
222,226,33.111435
222,279,31.565842
222,389,30.443588
222,447,29.599594
223,214,47.614807
223,332,43.007843
223,480,41.088776
223,159,35.381775
223,26,33.795364
224,147,35.685318
224,485,35.492874
224,384,32.7231
224,225,31.103195
224,247,30.719467
225,163,34.13214
225,245,31.993195
225,191,26.708954
225,480,26.452667
225,216,25.473404
226,180,33.49391
226,141,31.587189
226,13,31.421967
226,76,29.013107
226,238,27.379929
227,438,33.118607
227,300,31.788391
227,440,28.654602
227,20,27.057846
227,258,25.881989
228,168,44.969376
228,265,39.200943
228,299,34.87384
228,254,33.980316
228,436,28.722076
229,202,29.928802
229,422,27.06282
229,372,26.621078
229,27,25.980362
229,19,24.380386
230,72,36.511475
230,125,34.44928
230,420,34.123962
230,126,33.57277
230,457,32.996597
231,293,41.44014
231,443,34.855133
231,9,32.365555
231,130,32.31482
231,489,32.23976
232,364,37.301483
232,245,31.54689
232,205,29.0616
232,260,27.799072
232,339,27.25238
233,469,49.575897
233,303,36.74115
233,108,32.64044
233,348,31.64502
233,224,30.902664
234,440,36.616302
234,281,36.28949
234,161,35.76419
234,27,35.229492
234,94,33.5067
235,146,42.36647
235,373,36.85681
235,478,35.41855
235,154,32.28859
235,191,31.500443
236,212,43.614822
236,0,41.720306
236,297,37.57843
236,293,34.904083
236,7,31.909119
237,393,29.110199
237,424,25.19983
237,455,24.200928
237,475,24.172379
237,227,24.078186
238,416,50.297928
238,190,36.809753
238,387,36.060608
238,237,33.79953
238,371,31.33136
239,144,41.88098
239,345,33.384506
239,61,28.872406
239,30,25.400177
239,460,23.25232
240,344,44.676285
240,209,41.600403
240,254,38.79631
240,449,38.34796
240,289,33.40291
241,289,40.22348
241,28,32.33307
241,332,31.379623
241,340,30.351212
241,143,30.215927
242,485,31.617264
242,282,30.34874
242,179,24.333298
242,332,24.095856
242,212,24.061035
243,384,32.90909
243,425,31.078568
243,463,29.932877
243,131,28.864197
243,377,27.204071
244,400,46.30371
244,8,42.723114
244,62,36.8123
244,226,35.315323
244,163,35.235733
245,341,41.311447
245,86,37.747787
245,378,31.369781
245,343,28.877731
245,361,28.625381
246,198,30.403671
246,331,28.615723
246,458,24.90416
246,424,24.748688
246,182,23.2238
247,212,48.900497
247,52,41.875336
247,15,32.09915
247,12,29.367584
247,140,28.255676
248,12,49.603165
248,469,46.324432
248,26,44.204376
248,450,42.943863
248,167,36.601074
249,231,29.830154
249,448,29.06746
249,341,28.427124
249,254,23.33957
249,160,22.301743
250,393,60.081116
250,424,42.683914
250,68,42.017365
250,39,37.779602
250,128,33.600418
251,308,38.76091
251,11,33.311127
251,241,31.186798
251,191,30.298264
251,456,29.461563
252,282,50.272552
252,72,37.933
252,12,36.606216
252,327,34.75244
252,412,31.099655
253,202,34.448853
253,346,32.64427
253,186,29.497604
253,219,29.468674
253,345,29.367981
254,236,32.104248
254,499,27.032791
254,101,24.902313
254,368,24.856476
254,363,24.348969
255,13,37.741745
255,344,36.80487
255,9,32.672485
255,174,31.943237
255,62,31.548813
256,68,42.781387
256,62,38.636963
256,346,33.960068
256,350,32.519653
256,45,31.382996
257,112,44.080444
257,218,41.81578
257,217,39.852295
257,81,39.735825
257,31,39.620453
258,50,45.569885
258,94,36.29889
258,181,35.16797
258,280,34.743713
258,405,31.780289
259,332,41.482346
259,460,35.50615
259,148,32.657837
259,12,32.532516
259,108,30.57898
260,165,35.38777
260,440,32.33412
260,353,30.428497
260,233,27.668152
260,399,27.122879
261,218,44.003067
261,443,36.71794
261,50,34.249893
261,473,31.792465
261,231,31.362213
262,73,42.726486
262,343,36.08516
262,39,35.413437
262,13,34.789047
262,108,24.969559
263,47,32.88849
263,84,24.30339
263,355,24.24614
263,416,23.947113
263,335,23.366714
264,231,52.03943
264,236,40.005814
264,492,39.79875
264,425,38.414627
264,112,32.156555
265,420,38.61412
265,222,30.6557
265,129,28.39273
265,226,26.785507
265,53,26.720062
266,258,43.81978
266,158,37.150284
266,139,37.104416
266,251,37.0894
266,372,35.11586
267,203,42.372345
267,425,36.03752
267,211,30.012772
267,351,28.916107
267,77,26.828033
268,278,38.00818
268,425,33.089905
268,18,31.120361
268,467,30.316895
268,174,29.337524
269,430,52.16751
269,1,40.51416
269,142,38.553223
269,159,30.211395
269,195,29.499985
270,339,42.78511
270,140,40.927963
270,56,36.489105
270,253,31.675598
270,98,28.552856
271,466,42.013367
271,416,37.90674
271,96,37.48297
271,335,35.18634
271,293,35.060654
272,420,30.974838
272,143,27.755722
272,391,26.413559
272,271,24.677536
272,254,23.348923
273,314,35.45343
273,414,33.24202
273,342,30.38832
273,60,29.61264
273,400,29.446274
274,143,50.05092
274,212,44.288162
274,443,43.519318
274,148,38.50992
274,37,36.698242
275,418,43.06813
275,259,32.5027
275,344,31.970337
275,252,31.457153
275,112,29.647858
276,100,39.310913
276,439,35.429016
276,90,34.12468
276,108,30.926468
276,38,30.584793
277,78,41.190033
277,334,36.847412
277,101,33.201843
277,403,31.42041
277,385,27.49681
278,387,44.78177
278,332,42.8918
278,334,39.3452
278,447,37.74933
278,349,36.178192
279,168,32.928345
279,81,26.323257
279,415,25.952026
279,286,25.137405
279,8,24.671143
280,77,36.52144
280,402,32.899124
280,73,31.600464
280,285,30.711334
280,115,26.727966
281,303,29.269684
281,253,28.253784
281,257,28.225586
281,246,27.07579
281,70,25.9794
282,268,32.34955
282,262,29.576447
282,425,29.021515
282,415,26.966034
282,345,26.546295
283,217,54.01941
283,240,38.05342
283,332,33.96672
283,352,32.293518
283,371,26.409851
284,295,39.86966
284,427,30.041168
284,388,28.827072
284,444,28.551758
284,148,26.404297
285,253,40.267
285,228,34.758026
285,456,33.325806
285,143,32.871826
285,179,25.668884
286,391,29.939804
286,203,27.773071
286,385,26.773254
286,69,25.055435
286,415,24.409485
287,33,34.25818
287,70,31.813675
287,15,28.746094
287,384,27.985321
287,360,25.608154
288,121,34.200394
288,371,33.65538
288,479,32.415955
288,242,29.914871
288,236,28.693405
289,289,40.481888
289,404,35.243744
289,23,33.18393
289,381,31.883728
289,99,29.197906
290,77,31.71878
290,143,31.415329
290,186,27.616272
290,415,27.161774
290,290,25.676239
291,289,34.111862
291,77,31.887405
291,211,30.772507
291,405,25.838684
291,291,25.752274
292,153,46.078796
292,412,38.290756
292,366,35.365875
292,12,31.63675
292,357,28.463516
293,183,39.328705
293,370,33.640137
293,120,31.108124
293,309,30.737274
293,191,29.054031
294,308,52.910995
294,393,46.450455
294,282,40.858093
294,355,26.97055
294,80,25.760254
295,301,47.476654
295,462,34.891174
295,97,33.391617
295,123,31.539627
295,218,29.963226
296,453,35.99547
296,80,30.577438
296,371,30.469238
296,449,29.942902
296,34,28.71521
297,332,36.588898
297,51,36.442047
297,39,29.747925
297,393,27.922028
297,485,26.78479
298,439,35.162933
298,379,32.50392
298,413,30.485825
298,440,30.25595
298,238,26.342102
299,356,50.63388
299,94,38.518112
299,338,38.173615
299,154,30.424576
299,87,29.36502
300,352,26.991623
300,372,20.631958
300,141,20.190674
300,89,19.149628
300,118,18.860748
301,38,36.75461
301,81,34.530792
301,437,34.301697
301,208,33.489105
301,315,30.81575
302,349,34.074646
302,171,29.31459
302,72,28.815308
302,301,28.236969
302,47,26.41716
303,289,52.997665
303,390,39.40793
303,4,36.258713
303,422,32.719116
303,214,30.238464
304,497,44.456573
304,176,30.722855
304,240,28.882278
304,246,28.085098
304,212,22.94278
305,219,37.176987
305,57,36.980286
305,412,33.871674
305,98,29.112396
305,45,29.105072
306,465,32.381165
306,367,31.43106
306,364,30.199738
306,361,29.196808
306,69,28.72615
307,129,36.218185
307,435,32.950775
307,282,32.30301
307,190,29.717743
307,143,28.414307
308,50,30.818817
308,179,29.868637
308,220,28.84024
308,57,27.761276
308,146,26.691376
309,68,33.396713
309,47,33.298172
309,172,32.17749
309,44,28.141754
309,220,27.93599
310,101,56.9077
310,375,43.46643
